id;settings;time;tree
352;{'mode': 'hyper', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'train/generated_dataset_02000_1_10_1_partition_2', 'test-file': 'test/generated_dataset_02000_1_10_1_partition_2', 'core-file': 'generated_dataset_02000_1_10_1'};8.659;[lambda x: x['F0'] > 0.15146836418264664,[0.787674],[lambda x: x["F3"],[lambda x: x['F4'] == 'Z',[lambda x: x['F5'] == 'E',[1.23748],[2.540002]],[0.673143]],[lambda x: x['F1'] > 0.5477456966431292,[lambda x: x['F5'] == 'E',[0.91808],[0.513486]],[lambda x: x['F5'] == 'A',[2.215184],[0.988677]]]]]
353;{'mode': 'hyper', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'train/generated_dataset_02000_1_10_1_partition_3', 'test-file': 'test/generated_dataset_02000_1_10_1_partition_3', 'core-file': 'generated_dataset_02000_1_10_1'};9.146;[lambda x: x['F0'] > 0.15146836418264664,[lambda x: x['F4'] == 'Y',[0.706555],[1.170561]],[lambda x: x["F3"],[lambda x: x['F4'] == 'Z',[lambda x: x['F5'] == 'E',[1.302404],[2.555031]],[0.672948]],[lambda x: x['F1'] > 0.5477456966431292,[lambda x: x['F5'] == 'E',[0.888642],[0.488166]],[lambda x: x['F5'] == 'A',[2.217481],[0.837258]]]]]
354;{'mode': 'hyper', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'train/generated_dataset_02000_1_10_1_partition_4', 'test-file': 'test/generated_dataset_02000_1_10_1_partition_4', 'core-file': 'generated_dataset_02000_1_10_1'};7.779;[lambda x: x["F3"],[lambda x: x['F4'] == 'Z',[lambda x: x['F5'] == 'B',[1.419516],[0.912726]],[0.659359]],[lambda x: x['F1'] > 0.45125775987858924,[lambda x: x['F5'] == 'E',[0.836253],[0.465758]],[lambda x: x['F0'] > 0.05177335632244168,[0.518786],[1.687895]]]]
355;{'mode': 'hyper', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'train/generated_dataset_02000_1_10_2_partition_0', 'test-file': 'test/generated_dataset_02000_1_10_2_partition_0', 'core-file': 'generated_dataset_02000_1_10_2'};8.629;[lambda x: x['F0'] > 0.45441475269554954,[lambda x: x['F0'] > 0.15103432141781098,[0.728824],[lambda x: x['F5'] == 'B',[lambda x: x["F3"],[0.954497],[1.305231]],[0.689365]]],[lambda x: x['F5'] == 'E',[lambda x: x['F5'] == 'D',[lambda x: x['F4'] == 'Y',[0.99219],[2.171533]],[0.767618]],[lambda x: x['F4'] == 'Z',[lambda x: x['F2'] > 0.14615490384888835,[0.94602],[5.988432]],[lambda x: x['F0'] > 0.8506389903728446,[0.625284],[3.583925]]]]]
356;{'mode': 'hyper', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'train/generated_dataset_02000_1_10_2_partition_1', 'test-file': 'test/generated_dataset_02000_1_10_2_partition_1', 'core-file': 'generated_dataset_02000_1_10_2'};8.706;[lambda x: x['F0'] > 0.45441475269554954,[lambda x: x['F0'] > 0.15103432141781098,[0.682057],[lambda x: x['F5'] == 'B',[1.08005],[0.70491]]],[lambda x: x['F5'] == 'E',[lambda x: x['F5'] == 'D',[lambda x: x['F4'] == 'Y',[1.037883],[2.262694]],[0.763575]],[lambda x: x['F4'] == 'Z',[lambda x: x['F2'] > 0.14615490384888835,[0.838897],[7.845206]],[lambda x: x['F0'] > 0.8506389903728446,[0.551602],[2.967561]]]]]
357;{'mode': 'hyper', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'train/generated_dataset_02000_1_10_2_partition_2', 'test-file': 'test/generated_dataset_02000_1_10_2_partition_2', 'core-file': 'generated_dataset_02000_1_10_2'};8.926;[lambda x: x['F0'] > 0.45441475269554954,[lambda x: x['F5'] == 'B',[lambda x: x['F0'] > 0.15103432141781098,[0.742672],[1.104341]],[0.655713]],[lambda x: x['F5'] == 'E',[lambda x: x['F5'] == 'D',[lambda x: x['F4'] == 'Y',[1.004734],[2.247549]],[0.744185]],[lambda x: x['F4'] == 'Z',[lambda x: x['F2'] > 0.14615490384888835,[0.873924],[5.464538]],[lambda x: x['F0'] > 0.8506389903728446,[0.598698],[3.019618]]]]]
358;{'mode': 'hyper', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'train/generated_dataset_02000_1_10_2_partition_3', 'test-file': 'test/generated_dataset_02000_1_10_2_partition_3', 'core-file': 'generated_dataset_02000_1_10_2'};8.803;[lambda x: x['F0'] > 0.45441475269554954,[lambda x: x['F0'] > 0.15103432141781098,[0.701404],[lambda x: x['F5'] == 'C',[lambda x: x['F5'] == 'B',[1.000336],[0.669491]],[1.388131]]],[lambda x: x['F5'] == 'E',[lambda x: x['F5'] == 'D',[lambda x: x['F4'] == 'Y',[1.016009],[2.195311]],[0.786422]],[lambda x: x['F4'] == 'Z',[lambda x: x['F2'] > 0.14615490384888835,[0.963804],[5.523648]],[lambda x: x['F0'] > 0.8506389903728446,[0.592179],[4.326276]]]]]
359;{'mode': 'hyper', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'train/generated_dataset_02000_1_10_2_partition_4', 'test-file': 'test/generated_dataset_02000_1_10_2_partition_4', 'core-file': 'generated_dataset_02000_1_10_2'};8.849;[lambda x: x['F0'] > 0.45441475269554954,[lambda x: x['F0'] > 0.15103432141781098,[lambda x: x['F4'] == 'Y',[0.661384],[lambda x: x['F5'] == 'E',[0.639869],[1.916817]]],[lambda x: x['F5'] == 'B',[1.062976],[0.676266]]],[lambda x: x['F5'] == 'E',[lambda x: x['F5'] == 'D',[lambda x: x['F4'] == 'Y',[1.00597],[2.183449]],[0.764656]],[lambda x: x['F4'] == 'Z',[lambda x: x['F2'] > 0.14615490384888835,[0.918205],[5.558397]],[lambda x: x['F0'] > 0.8506389903728446,[0.73668],[3.167171]]]]]
360;{'mode': 'hyper', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'train/generated_dataset_02000_1_10_3_partition_0', 'test-file': 'test/generated_dataset_02000_1_10_3_partition_0', 'core-file': 'generated_dataset_02000_1_10_3'};8.253;[lambda x: x['F2'] > 0.9453980101734663,[lambda x: x['F4'] == 'X',[0.876177],[1.28716]],[1.593572]]
361;{'mode': 'hyper', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'train/generated_dataset_02000_1_10_3_partition_1', 'test-file': 'test/generated_dataset_02000_1_10_3_partition_1', 'core-file': 'generated_dataset_02000_1_10_3'};7.963;[lambda x: x['F4'] == 'X',[0.877825],[1.382402]]
362;{'mode': 'hyper', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'train/generated_dataset_02000_1_10_3_partition_2', 'test-file': 'test/generated_dataset_02000_1_10_3_partition_2', 'core-file': 'generated_dataset_02000_1_10_3'};8.288;[lambda x: x['F4'] == 'X',[lambda x: x['F2'] > 0.9453980101734663,[0.87044],[1.863808]],[1.295685]]
363;{'mode': 'hyper', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'train/generated_dataset_02000_1_10_3_partition_3', 'test-file': 'test/generated_dataset_02000_1_10_3_partition_3', 'core-file': 'generated_dataset_02000_1_10_3'};7.97;[lambda x: x['F2'] > 0.9453980101734663,[lambda x: x['F4'] == 'X',[0.868017],[1.299032]],[1.725392]]
364;{'mode': 'hyper', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'train/generated_dataset_02000_1_10_3_partition_4', 'test-file': 'test/generated_dataset_02000_1_10_3_partition_4', 'core-file': 'generated_dataset_02000_1_10_3'};7.895;[lambda x: x['F4'] == 'X',[0.887827],[1.343852]]
365;{'mode': 'hyper', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'train/generated_dataset_02000_1_10_4_partition_0', 'test-file': 'test/generated_dataset_02000_1_10_4_partition_0', 'core-file': 'generated_dataset_02000_1_10_4'};7.338;[lambda x: x['F2'] > 0.7649785452865233,[lambda x: x['F0'] > 0.247400691901576,[0.610772],[lambda x: x['F4'] == 'X',[lambda x: x["F3"],[0.951863],[0.614878]],[lambda x: x['F2'] > 0.5643478666430457,[4.429249],[2.027707]]]],[1.425092]]
366;{'mode': 'hyper', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'train/generated_dataset_02000_1_10_4_partition_1', 'test-file': 'test/generated_dataset_02000_1_10_4_partition_1', 'core-file': 'generated_dataset_02000_1_10_4'};6.361;[lambda x: x['F2'] > 0.6667102156504813,[lambda x: x['F4'] == 'X',[lambda x: x["F3"],[0.824104],[0.544031]],[lambda x: x['F0'] > 0.247400691901576,[0.65127],[4.236912]]],[1.277714]]
367;{'mode': 'hyper', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'train/generated_dataset_02000_1_10_4_partition_2', 'test-file': 'test/generated_dataset_02000_1_10_4_partition_2', 'core-file': 'generated_dataset_02000_1_10_4'};7.593;[lambda x: x['F2'] > 0.6667102156504813,[lambda x: x['F0'] > 0.247400691901576,[0.584241],[lambda x: x['F4'] == 'X',[lambda x: x["F3"],[0.967382],[0.570879]],[3.807239]]],[1.329705]]
368;{'mode': 'hyper', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'train/generated_dataset_02000_1_10_4_partition_3', 'test-file': 'test/generated_dataset_02000_1_10_4_partition_3', 'core-file': 'generated_dataset_02000_1_10_4'};7.31;[lambda x: x['F2'] > 0.6667102156504813,[lambda x: x['F0'] > 0.247400691901576,[0.554859],[lambda x: x['F4'] == 'X',[lambda x: x["F3"],[0.90835],[0.599056]],[lambda x: x['F2'] > 0.5643478666430457,[4.63486],[2.225021]]]],[1.391319]]
369;{'mode': 'hyper', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'train/generated_dataset_02000_1_10_4_partition_4', 'test-file': 'test/generated_dataset_02000_1_10_4_partition_4', 'core-file': 'generated_dataset_02000_1_10_4'};7.148;[lambda x: x['F2'] > 0.6667102156504813,[lambda x: x['F4'] == 'X',[lambda x: x["F3"],[0.839374],[0.549488]],[lambda x: x['F0'] > 0.247400691901576,[0.708803],[3.752889]]],[1.275191]]
370;{'mode': 'hyper', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'train/generated_dataset_02000_1_50_0_partition_0', 'test-file': 'test/generated_dataset_02000_1_50_0_partition_0', 'core-file': 'generated_dataset_02000_1_50_0'};8.537;[lambda x: x['F4'] == 'Y',[lambda x: x['F5'] == 'B',[lambda x: x['F5'] == 'D',[lambda x: x['F2'] > 0.660830982621225,[1.413097],[0.7031]],[lambda x: x['F4'] == 'X',[0.653543],[0.278249]]],[lambda x: x['F0'] > 0.947599508645953,[0.733756],[0.054612]]],[lambda x: x['F2'] > 0.4523589225565565,[lambda x: x['F1'] > 0.7513742252895261,[2.921377],[5.836741]],[lambda x: x['F1'] > 0.2497482553493845,[0.927493],[0.488296]]]]
371;{'mode': 'hyper', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'train/generated_dataset_02000_1_50_0_partition_1', 'test-file': 'test/generated_dataset_02000_1_50_0_partition_1', 'core-file': 'generated_dataset_02000_1_50_0'};8.054;[lambda x: x['F4'] == 'Y',[lambda x: x['F5'] == 'B',[lambda x: x['F5'] == 'D',[lambda x: x['F2'] > 0.660830982621225,[1.405317],[0.790604]],[lambda x: x['F4'] == 'X',[0.65347],[0.187395]]],[lambda x: x['F0'] > 0.947599508645953,[0.658423],[0.066569]]],[lambda x: x['F2'] > 0.14941361099196443,[3.797059],[lambda x: x['F2'] > 0.4523589225565565,[lambda x: x['F1'] > 0.85557283693847,[2.894959],[17.34615]],[0.614259]]]]
372;{'mode': 'hyper', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'train/generated_dataset_02000_1_50_0_partition_2', 'test-file': 'test/generated_dataset_02000_1_50_0_partition_2', 'core-file': 'generated_dataset_02000_1_50_0'};7.583;[lambda x: x['F4'] == 'Y',[lambda x: x['F5'] == 'B',[lambda x: x['F5'] == 'D',[lambda x: x['F2'] > 0.660830982621225,[1.366916],[0.805592]],[lambda x: x['F4'] == 'X',[0.64238],[0.213111]]],[lambda x: x['F0'] > 0.947599508645953,[0.706649],[0.055088]]],[lambda x: x['F2'] > 0.4523589225565565,[3.49768],[0.577083]]]
373;{'mode': 'hyper', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'train/generated_dataset_02000_1_50_0_partition_3', 'test-file': 'test/generated_dataset_02000_1_50_0_partition_3', 'core-file': 'generated_dataset_02000_1_50_0'};8.057;[lambda x: x['F4'] == 'Y',[lambda x: x['F5'] == 'B',[lambda x: x['F5'] == 'D',[lambda x: x['F2'] > 0.660830982621225,[1.306955],[0.773368]],[0.374691]],[lambda x: x['F0'] > 0.947599508645953,[0.740096],[0.059856]]],[lambda x: x['F1'] > 0.2497482553493845,[lambda x: x['F2'] > 0.5498278385318569,[2.489233],[0.811405]],[lambda x: x['F2'] > 0.4523589225565565,[4.030023],[0.518438]]]]
374;{'mode': 'hyper', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'train/generated_dataset_02000_1_50_0_partition_4', 'test-file': 'test/generated_dataset_02000_1_50_0_partition_4', 'core-file': 'generated_dataset_02000_1_50_0'};8.041;[lambda x: x['F4'] == 'Y',[lambda x: x['F5'] == 'B',[lambda x: x['F5'] == 'D',[lambda x: x['F2'] > 0.660830982621225,[1.390864],[0.801518]],[lambda x: x['F4'] == 'Z',[0.192033],[0.608116]]],[lambda x: x['F0'] > 0.947599508645953,[0.689749],[0.053172]]],[lambda x: x['F2'] > 0.4523589225565565,[lambda x: x['F1'] > 0.7513742252895261,[3.072049],[5.190506]],[0.599209]]]
375;{'mode': 'hyper', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'train/generated_dataset_02000_1_50_1_partition_0', 'test-file': 'test/generated_dataset_02000_1_50_1_partition_0', 'core-file': 'generated_dataset_02000_1_50_1'};9.049;[lambda x: x['F0'] > 0.25524920284889185,[lambda x: x['F2'] > 0.24425526417891902,[0.791364],[lambda x: x['F0'] > 0.1529057190262772,[lambda x: x['F1'] > 0.7466824978924949,[0.330587],[0.02531]],[0.697728]]],[lambda x: x['F2'] > 0.24425526417891902,[lambda x: x['F1'] > 0.7466824978924949,[0.776096],[lambda x: x['F2'] > 0.05522432339553007,[0.087543],[1.836629]]],[lambda x: x['F1'] > 0.8553459847584985,[lambda x: x['F5'] == 'B',[1.883063],[0.543971]],[lambda x: x['F2'] > 0.5274355490786494,[0.164818],[1.350145]]]]]
376;{'mode': 'hyper', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'train/generated_dataset_02000_1_50_1_partition_1', 'test-file': 'test/generated_dataset_02000_1_50_1_partition_1', 'core-file': 'generated_dataset_02000_1_50_1'};8.932;[lambda x: x['F2'] > 0.24425526417891902,[0.829805],[lambda x: x['F1'] > 0.8553459847584985,[lambda x: x['F0'] > 0.25524920284889185,[lambda x: x['F1'] > 0.653209787552196,[0.501301],[0.153465]],[lambda x: x['F5'] == 'B',[1.957567],[0.61036]]],[lambda x: x['F0'] > 0.1529057190262772,[0.023415],[lambda x: x['F2'] > 0.5274355490786494,[0.109409],[1.33458]]]]]
377;{'mode': 'hyper', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'train/generated_dataset_02000_1_50_1_partition_2', 'test-file': 'test/generated_dataset_02000_1_50_1_partition_2', 'core-file': 'generated_dataset_02000_1_50_1'};9.172;[lambda x: x['F0'] > 0.25524920284889185,[lambda x: x['F2'] > 0.33344538585852995,[0.621082],[lambda x: x['F0'] > 0.1529057190262772,[lambda x: x['F1'] > 0.7466824978924949,[0.280297],[0.026903]],[0.711509]]],[lambda x: x['F2'] > 0.24425526417891902,[lambda x: x['F1'] > 0.7466824978924949,[0.747492],[lambda x: x['F2'] > 0.05522432339553007,[0.09496],[1.500356]]],[lambda x: x['F1'] > 0.8553459847584985,[lambda x: x['F5'] == 'B',[1.967106],[0.576206]],[lambda x: x['F2'] > 0.5274355490786494,[0.196763],[1.343984]]]]]
378;{'mode': 'hyper', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'train/generated_dataset_02000_1_50_1_partition_3', 'test-file': 'test/generated_dataset_02000_1_50_1_partition_3', 'core-file': 'generated_dataset_02000_1_50_1'};9.494;[lambda x: x['F0'] > 0.25524920284889185,[lambda x: x['F0'] > 0.1529057190262772,[lambda x: x['F2'] > 0.24425526417891902,[0.760107],[lambda x: x['F1'] > 0.653209787552196,[0.346871],[0.041789]]],[0.682585]],[lambda x: x['F2'] > 0.24425526417891902,[lambda x: x['F1'] > 0.7466824978924949,[0.797647],[lambda x: x['F2'] > 0.05522432339553007,[0.056727],[1.552085]]],[lambda x: x['F1'] > 0.8553459847584985,[lambda x: x['F5'] == 'B',[1.885727],[0.622639]],[lambda x: x['F2'] > 0.5274355490786494,[0.151804],[1.338468]]]]]
379;{'mode': 'hyper', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'train/generated_dataset_02000_1_50_1_partition_4', 'test-file': 'test/generated_dataset_02000_1_50_1_partition_4', 'core-file': 'generated_dataset_02000_1_50_1'};9.404;[lambda x: x['F2'] > 0.24425526417891902,[0.81859],[lambda x: x['F0'] > 0.25524920284889185,[lambda x: x['F0'] > 0.1529057190262772,[lambda x: x['F1'] > 0.653209787552196,[0.287212],[0.020938]],[0.712267]],[lambda x: x['F1'] > 0.8553459847584985,[lambda x: x['F5'] == 'B',[1.966901],[0.59319]],[lambda x: x['F2'] > 0.5274355490786494,[0.121201],[1.37832]]]]]
380;{'mode': 'hyper', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'train/generated_dataset_02000_1_50_2_partition_0', 'test-file': 'test/generated_dataset_02000_1_50_2_partition_0', 'core-file': 'generated_dataset_02000_1_50_2'};9.397;[lambda x: x['F2'] > 0.6417028353945544,[lambda x: x['F4'] == 'Z',[lambda x: x['F1'] > 0.3652093465372011,[3.216245],[lambda x: x['F1'] > 0.853835941322033,[0.907317],[0.45625]]],[lambda x: x["F3"],[lambda x: x['F0'] > 0.7265753238908023,[1.342117],[0.178201]],[0.914549]]],[lambda x: x['F0'] > 0.833559266089397,[lambda x: x['F4'] == 'Y',[lambda x: x['F0'] > 0.2529998045495546,[0.301031],[1.186616]],[0.832848]],[0.544695]]]
381;{'mode': 'hyper', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'train/generated_dataset_02000_1_50_2_partition_1', 'test-file': 'test/generated_dataset_02000_1_50_2_partition_1', 'core-file': 'generated_dataset_02000_1_50_2'};9.263;[lambda x: x['F2'] > 0.6417028353945544,[lambda x: x['F4'] == 'Z',[lambda x: x['F1'] > 0.3652093465372011,[3.206203],[lambda x: x['F1'] > 0.853835941322033,[0.931621],[0.503035]]],[lambda x: x["F3"],[lambda x: x['F0'] > 0.7265753238908023,[1.262206],[0.151988]],[lambda x: x['F0'] > 0.6301577452630471,[0.69583],[1.700219]]]],[lambda x: x['F0'] > 0.7265753238908023,[lambda x: x['F0'] > 0.2529998045495546,[lambda x: x['F4'] == 'Y',[0.228082],[0.837049]],[lambda x: x['F4'] == 'Z',[0.778231],[1.41337]]],[lambda x: x['F5'] == 'D',[lambda x: x['F0'] > 0.833559266089397,[1.931424],[0.568887]],[0.301472]]]]
382;{'mode': 'hyper', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'train/generated_dataset_02000_1_50_2_partition_2', 'test-file': 'test/generated_dataset_02000_1_50_2_partition_2', 'core-file': 'generated_dataset_02000_1_50_2'};9.075;[lambda x: x['F2'] > 0.7367909917927346,[lambda x: x['F4'] == 'Z',[lambda x: x['F1'] > 0.3652093465372011,[lambda x: x['F2'] > 0.6417028353945544,[3.130331],[1.286759]],[lambda x: x['F1'] > 0.853835941322033,[0.937788],[0.47159]]],[lambda x: x["F3"],[lambda x: x['F0'] > 0.7265753238908023,[1.261809],[0.161778]],[0.853592]]],[lambda x: x['F0'] > 0.833559266089397,[lambda x: x['F0'] > 0.2529998045495546,[0.352729],[lambda x: x['F4'] == 'Z',[0.878321],[1.673776]]],[0.443478]]]
383;{'mode': 'hyper', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'train/generated_dataset_02000_1_50_2_partition_3', 'test-file': 'test/generated_dataset_02000_1_50_2_partition_3', 'core-file': 'generated_dataset_02000_1_50_2'};8.274;[lambda x: x['F4'] == 'Z',[lambda x: x['F1'] > 0.3652093465372011,[lambda x: x['F2'] > 0.6417028353945544,[3.062152],[0.766249]],[lambda x: x['F1'] > 0.853835941322033,[0.901739],[0.403635]]],[lambda x: x["F3"],[lambda x: x['F0'] > 0.7265753238908023,[1.216955],[0.300885]],[0.941387]]]
384;{'mode': 'hyper', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'train/generated_dataset_02000_1_50_2_partition_4', 'test-file': 'test/generated_dataset_02000_1_50_2_partition_4', 'core-file': 'generated_dataset_02000_1_50_2'};9.18;[lambda x: x['F2'] > 0.6417028353945544,[lambda x: x['F4'] == 'Z',[lambda x: x['F1'] > 0.3652093465372011,[lambda x: x['F2'] > 0.15128968438530904,[5.026856],[2.907373]],[lambda x: x['F1'] > 0.7539586990814297,[1.019795],[0.60857]]],[lambda x: x["F3"],[lambda x: x['F0'] > 0.7265753238908023,[1.34914],[0.105504]],[0.931326]]],[lambda x: x['F0'] > 0.833559266089397,[lambda x: x['F0'] > 0.2529998045495546,[lambda x: x['F4'] == 'Y',[0.230538],[0.859665]],[lambda x: x['F4'] == 'Z',[0.839389],[1.482401]]],[0.561257]]]
385;{'mode': 'hyper', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'train/generated_dataset_02000_1_50_3_partition_0', 'test-file': 'test/generated_dataset_02000_1_50_3_partition_0', 'core-file': 'generated_dataset_02000_1_50_3'};8.524;[lambda x: x['F0'] > 0.45040213250709443,[0.716834],[lambda x: x['F1'] > 0.2567606694308575,[lambda x: x['F4'] == 'Y',[2.19739],[0.580397]],[lambda x: x['F5'] == 'E',[1.092029],[3.590009]]]]
386;{'mode': 'hyper', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'train/generated_dataset_02000_1_50_3_partition_1', 'test-file': 'test/generated_dataset_02000_1_50_3_partition_1', 'core-file': 'generated_dataset_02000_1_50_3'};8.548;[lambda x: x['F0'] > 0.45040213250709443,[0.707991],[lambda x: x['F1'] > 0.2567606694308575,[lambda x: x['F4'] == 'Y',[2.049471],[0.654066]],[lambda x: x['F5'] == 'E',[1.108349],[3.437368]]]]
387;{'mode': 'hyper', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'train/generated_dataset_02000_1_50_3_partition_2', 'test-file': 'test/generated_dataset_02000_1_50_3_partition_2', 'core-file': 'generated_dataset_02000_1_50_3'};8.627;[lambda x: x['F0'] > 0.45040213250709443,[0.720122],[lambda x: x['F1'] > 0.2567606694308575,[lambda x: x['F4'] == 'Y',[2.260744],[0.615401]],[lambda x: x['F5'] == 'E',[1.075546],[3.420104]]]]
